time,open,high,low,close,volume
2025-04-09 17:00:00,3092.41,3095.37,3084.32,3089.24,2994
2025-04-09 17:15:00,3089.31,3098.87,3058.92,3060.08,4503
2025-04-09 17:30:00,3060.24,3070.24,3051.18,3063.82,5079
2025-04-09 17:45:00,3063.74,3075.42,3059.23,3059.39,4193
2025-04-09 18:00:00,3059.31,3068.86,3051.25,3052.15,4030
2025-04-09 18:15:00,3052.14,3067.12,3048.43,3063.93,4238
2025-04-09 18:30:00,3064.05,3073.46,3063.92,3064.14,3464
2025-04-09 18:45:00,3064.16,3069.48,3063.33,3067.11,3050
2025-04-09 19:00:00,3067.27,3090.87,3064.2,3086.26,3312
2025-04-09 19:15:00,3086.29,3095.67,3085.63,3091.52,3451
2025-04-09 19:30:00,3091.49,3098.92,3087.49,3098.32,3130
2025-04-09 19:45:00,3098.39,3099.55,3084.4,3093.88,3485
2025-04-09 20:00:00,3093.72,3095.4,3090.24,3091.95,1890
2025-04-09 20:15:00,3091.94,3092.11,3086.19,3090.42,1566
2025-04-09 20:30:00,3090.41,3091.42,3080.23,3082.61,1424
2025-04-09 20:45:00,3082.6,3083.13,3078.09,3082.88,1109
2025-04-09 22:00:00,3083.5,3083.92,3071.31,3075.74,1253
2025-04-09 22:15:00,3075.75,3082.81,3073.74,3078.66,1448
2025-04-09 22:30:00,3078.68,3089.83,3078.48,3083.5,1612
