time,open,high,low,close,volume
2025-04-13 23:00:00,3221.3,3222.55,3220.92,3221.31,200
2025-04-13 23:01:00,3221.33,3221.62,3218.65,3218.97,180
2025-04-13 23:02:00,3218.96,3219.43,3217.08,3219.43,166
2025-04-13 23:03:00,3219.42,3220.32,3217.76,3217.76,164
2025-04-13 23:04:00,3217.73,3218.32,3216.82,3218.15,169
2025-04-13 23:05:00,3218.17,3218.97,3218.01,3218.56,137
2025-04-13 23:06:00,3218.57,3219.69,3217.62,3219.55,169
2025-04-13 23:07:00,3219.57,3220.19,3219.3,3219.63,151
2025-04-13 23:08:00,3219.62,3220.18,3219.13,3219.48,119
2025-04-13 23:09:00,3219.44,3220.61,3219.43,3220.29,116
2025-04-13 23:10:00,3220.28,3220.3,3218.69,3219.31,144
2025-04-13 23:11:00,3219.35,3220.86,3219.28,3219.63,143
2025-04-13 23:12:00,3219.65,3220.63,3219.32,3220.2,137
2025-04-13 23:13:00,3220.21,3221.77,3219.77,3219.94,140
2025-04-13 23:14:00,3219.9,3219.92,3218.87,3219.57,143
2025-04-13 23:15:00,3219.58,3222.06,3219.41,3221.05,152
2025-04-13 23:16:00,3221.04,3221.17,3220.25,3220.5,119
2025-04-13 23:17:00,3220.49,3221.08,3218.97,3219.39,131
2025-04-13 23:18:00,3219.4,3219.62,3217.49,3218.17,150
2025-04-13 23:19:00,3218.26,3219.22,3217.75,3218.97,147
2025-04-13 23:20:00,3218.98,3220.23,3218.94,3219.13,137
2025-04-13 23:21:00,3219.14,3219.59,3219.11,3219.48,108
2025-04-13 23:22:00,3219.35,3219.47,3218.97,3219.1,107
2025-04-13 23:23:00,3219.11,3219.18,3217.94,3218.06,97
2025-04-13 23:24:00,3218.07,3218.98,3217.12,3218.87,130
2025-04-13 23:25:00,3218.89,3219.73,3218.89,3219.21,112
2025-04-13 23:26:00,3219.2,3219.72,3219.2,3219.43,81
2025-04-13 23:27:00,3219.42,3219.75,3218.87,3219.04,73
2025-04-13 23:28:00,3219.05,3219.14,3218.15,3218.44,94
2025-04-13 23:29:00,3218.51,3218.7,3218.01,3218.4,118
2025-04-13 23:30:00,3218.38,3218.82,3217.99,3218.41,100
2025-04-13 23:31:00,3218.5,3220.0,3218.5,3219.95,115
2025-04-13 23:32:00,3219.94,3220.64,3219.16,3220.63,124
2025-04-13 23:33:00,3220.64,3221.22,3220.37,3220.37,77
2025-04-13 23:34:00,3220.32,3221.17,3219.91,3220.12,127
2025-04-13 23:35:00,3220.06,3220.26,3218.95,3219.5,97
2025-04-13 23:36:00,3219.51,3219.57,3218.25,3218.83,116
2025-04-13 23:37:00,3218.84,3220.38,3218.59,3220.02,113
2025-04-13 23:38:00,3220.01,3220.39,3219.57,3219.62,118
2025-04-13 23:39:00,3219.63,3219.9,3219.28,3219.36,70
2025-04-13 23:40:00,3219.35,3219.35,3218.27,3218.54,104
2025-04-13 23:41:00,3218.55,3219.66,3218.54,3218.95,111
2025-04-13 23:42:00,3218.96,3219.28,3218.25,3218.89,98
2025-04-13 23:43:00,3218.9,3219.09,3218.65,3218.92,72
2025-04-13 23:44:00,3218.94,3219.94,3218.87,3219.61,80
2025-04-13 23:45:00,3219.6,3220.49,3219.57,3220.12,155
2025-04-13 23:46:00,3220.14,3220.29,3218.78,3218.92,180
2025-04-13 23:47:00,3219.03,3220.14,3218.46,3220.14,133
2025-04-13 23:48:00,3220.15,3221.42,3219.94,3220.86,153
2025-04-13 23:49:00,3220.85,3221.8,3220.31,3221.8,132
2025-04-13 23:50:00,3221.79,3222.23,3221.13,3221.16,124
2025-04-13 23:51:00,3221.17,3221.96,3220.81,3221.95,124
2025-04-13 23:52:00,3221.96,3222.14,3221.39,3221.69,112
2025-04-13 23:53:00,3221.7,3221.7,3219.54,3219.71,132
2025-04-13 23:54:00,3219.73,3221.06,3219.48,3220.52,165
2025-04-13 23:55:00,3220.54,3221.42,3219.43,3221.07,169
2025-04-13 23:56:00,3221.08,3221.58,3220.29,3221.39,145
2025-04-13 23:57:00,3221.36,3222.49,3221.13,3222.18,118
2025-04-13 23:58:00,3222.25,3223.41,3221.84,3223.4,144
2025-04-13 23:59:00,3223.39,3224.41,3223.03,3223.75,187
2025-04-14 00:00:00,3223.72,3224.74,3222.77,3224.22,250
2025-04-14 00:01:00,3224.21,3224.61,3223.06,3223.27,186
2025-04-14 00:02:00,3223.29,3223.3,3220.82,3220.88,224
2025-04-14 00:03:00,3220.87,3222.07,3220.85,3222.02,181
2025-04-14 00:04:00,3222.03,3222.09,3220.92,3221.28,187
2025-04-14 00:05:00,3221.29,3222.6,3221.29,3222.6,153
2025-04-14 00:06:00,3222.48,3223.97,3222.08,3223.04,168
2025-04-14 00:07:00,3223.05,3223.83,3221.69,3223.83,201
2025-04-14 00:08:00,3223.85,3223.85,3222.2,3222.97,155
2025-04-14 00:09:00,3222.96,3223.47,3222.96,3223.31,139
2025-04-14 00:10:00,3223.32,3223.89,3222.65,3223.42,121
2025-04-14 00:11:00,3223.57,3224.83,3223.41,3224.27,146
2025-04-14 00:12:00,3224.26,3224.64,3222.86,3222.94,142
2025-04-14 00:13:00,3222.88,3222.97,3221.39,3221.95,192
2025-04-14 00:14:00,3221.91,3222.75,3221.82,3222.68,115
2025-04-14 00:15:00,3222.66,3222.87,3221.8,3222.23,181
2025-04-14 00:16:00,3222.22,3223.26,3222.22,3223.26,124
2025-04-14 00:17:00,3223.28,3223.66,3223.17,3223.6,95
2025-04-14 00:18:00,3223.59,3224.48,3223.58,3224.34,97
2025-04-14 00:19:00,3224.36,3224.85,3224.08,3224.45,126
2025-04-14 00:20:00,3224.41,3225.06,3223.77,3224.84,157
2025-04-14 00:21:00,3224.85,3227.15,3224.85,3226.52,190
2025-04-14 00:22:00,3226.53,3226.82,3225.7,3226.6,160
2025-04-14 00:23:00,3226.59,3226.63,3225.46,3226.16,117
2025-04-14 00:24:00,3226.17,3226.17,3224.14,3224.42,155
2025-04-14 00:25:00,3224.4,3224.58,3223.25,3223.26,179
2025-04-14 00:26:00,3223.25,3224.59,3223.19,3224.13,126
2025-04-14 00:27:00,3224.12,3224.65,3223.77,3224.42,110
2025-04-14 00:28:00,3224.43,3225.0,3224.2,3224.39,123
2025-04-14 00:29:00,3224.41,3224.63,3223.89,3223.96,112
2025-04-14 00:30:00,3223.95,3225.56,3222.85,3225.54,148
2025-04-14 00:31:00,3225.56,3226.05,3225.43,3225.96,117
2025-04-14 00:32:00,3225.98,3226.54,3224.96,3225.7,129
2025-04-14 00:33:00,3225.53,3225.53,3224.24,3224.33,110
2025-04-14 00:34:00,3224.34,3224.48,3223.74,3223.91,99
2025-04-14 00:35:00,3223.9,3224.16,3223.33,3223.33,89
2025-04-14 00:36:00,3223.47,3224.16,3223.23,3224.15,111
2025-04-14 00:37:00,3224.18,3224.74,3223.8,3223.86,92
2025-04-14 00:38:00,3223.85,3223.85,3222.55,3223.02,104
2025-04-14 00:39:00,3223.01,3223.79,3222.93,3223.73,122
2025-04-14 00:40:00,3223.71,3223.91,3222.71,3222.71,96
2025-04-14 00:41:00,3222.81,3223.0,3220.32,3221.27,184
2025-04-14 00:42:00,3221.31,3221.34,3220.43,3220.84,122
2025-04-14 00:43:00,3221.03,3221.9,3221.02,3221.9,119
2025-04-14 00:44:00,3221.89,3222.4,3220.6,3220.64,136
2025-04-14 00:45:00,3220.56,3220.58,3219.55,3219.96,143
2025-04-14 00:46:00,3219.97,3220.02,3219.15,3219.27,106
2025-04-14 00:47:00,3219.26,3220.58,3219.2,3220.34,95
2025-04-14 00:48:00,3220.4,3221.65,3220.13,3221.58,99
2025-04-14 00:49:00,3221.55,3221.55,3220.29,3221.18,89
2025-04-14 00:50:00,3221.17,3221.93,3221.15,3221.76,82
2025-04-14 00:51:00,3221.82,3222.51,3221.82,3222.32,107
2025-04-14 00:52:00,3222.31,3222.31,3221.59,3222.11,72
2025-04-14 00:53:00,3222.12,3222.14,3221.24,3221.63,92
2025-04-14 00:54:00,3221.64,3222.74,3221.54,3222.44,135
2025-04-14 00:55:00,3222.48,3222.85,3222.23,3222.62,115
2025-04-14 00:56:00,3222.61,3222.65,3222.24,3222.61,102
2025-04-14 00:57:00,3222.62,3222.69,3221.58,3222.3,161
2025-04-14 00:58:00,3222.31,3222.58,3221.83,3221.83,141
2025-04-14 00:59:00,3221.85,3222.37,3220.54,3220.87,191
2025-04-14 01:00:00,3220.89,3221.71,3218.68,3219.15,367
2025-04-14 01:01:00,3219.14,3221.64,3218.16,3221.52,309
2025-04-14 01:02:00,3221.53,3222.43,3220.02,3221.46,299
2025-04-14 01:03:00,3221.44,3221.67,3218.12,3218.15,297
2025-04-14 01:04:00,3218.12,3218.38,3215.31,3216.26,335
2025-04-14 01:05:00,3216.54,3219.13,3216.09,3219.11,256
2025-04-14 01:06:00,3219.05,3219.24,3215.94,3217.22,281
2025-04-14 01:07:00,3217.21,3217.92,3217.11,3217.75,205
2025-04-14 01:08:00,3217.65,3219.49,3216.79,3218.78,284
2025-04-14 01:09:00,3218.76,3220.58,3218.76,3219.82,296
2025-04-14 01:10:00,3219.91,3221.16,3219.14,3221.06,258
2025-04-14 01:11:00,3220.91,3222.46,3220.87,3222.31,194
2025-04-14 01:12:00,3222.34,3223.2,3221.48,3221.86,193
2025-04-14 01:13:00,3221.9,3222.06,3219.77,3220.1,243
2025-04-14 01:14:00,3220.11,3221.08,3219.82,3220.7,223
2025-04-14 01:15:00,3220.69,3221.25,3217.75,3219.16,318
2025-04-14 01:16:00,3219.19,3219.97,3218.61,3219.63,229
2025-04-14 01:17:00,3219.64,3221.38,3219.58,3220.62,210
2025-04-14 01:18:00,3220.61,3221.9,3219.12,3219.97,213
2025-04-14 01:19:00,3219.99,3220.94,3219.99,3220.19,192
2025-04-14 01:20:00,3220.11,3221.75,3219.01,3221.27,244
2025-04-14 01:21:00,3221.34,3221.52,3219.94,3220.76,202
2025-04-14 01:22:00,3220.66,3224.7,3220.64,3224.26,270
2025-04-14 01:23:00,3224.28,3227.28,3223.51,3226.87,297
2025-04-14 01:24:00,3226.85,3228.25,3226.3,3227.37,259
2025-04-14 01:25:00,3227.35,3228.7,3227.1,3227.26,264
2025-04-14 01:26:00,3227.27,3229.56,3226.28,3229.54,273
2025-04-14 01:27:00,3229.48,3231.2,3229.13,3230.34,252
2025-04-14 01:28:00,3230.31,3232.32,3229.57,3232.02,269
2025-04-14 01:29:00,3232.04,3232.07,3228.71,3228.81,246
2025-04-14 01:30:00,3228.8,3229.53,3226.81,3227.6,245
2025-04-14 01:31:00,3227.61,3228.91,3226.35,3228.89,193
2025-04-14 01:32:00,3228.92,3229.89,3228.66,3229.75,202
2025-04-14 01:33:00,3229.76,3232.44,3229.33,3232.19,210
2025-04-14 01:34:00,3232.15,3235.07,3231.81,3234.38,273
2025-04-14 01:35:00,3234.37,3235.5,3234.12,3234.7,235
2025-04-14 01:36:00,3234.71,3237.26,3234.39,3235.77,260
2025-04-14 01:37:00,3235.78,3237.52,3235.3,3237.06,280
2025-04-14 01:38:00,3237.01,3238.41,3236.49,3237.57,251
2025-04-14 01:39:00,3237.56,3239.53,3236.95,3238.57,270
2025-04-14 01:40:00,3238.73,3239.51,3237.59,3237.83,234
2025-04-14 01:41:00,3237.75,3239.41,3237.14,3237.6,261
2025-04-14 01:42:00,3237.49,3239.32,3237.36,3239.03,244
2025-04-14 01:43:00,3239.02,3241.22,3238.47,3240.13,288
2025-04-14 01:44:00,3240.18,3241.36,3238.58,3240.58,242
2025-04-14 01:45:00,3240.56,3242.31,3239.76,3240.09,262
2025-04-14 01:46:00,3240.08,3240.83,3237.39,3237.46,251
2025-04-14 01:47:00,3237.38,3239.68,3237.05,3239.66,262
2025-04-14 01:48:00,3239.69,3239.99,3238.25,3239.55,192
2025-04-14 01:49:00,3239.65,3240.65,3239.65,3240.45,204
2025-04-14 01:50:00,3240.48,3240.83,3238.46,3239.89,193
2025-04-14 01:51:00,3239.99,3239.99,3238.63,3239.18,166
2025-04-14 01:52:00,3239.17,3240.34,3238.57,3240.25,217
2025-04-14 01:53:00,3240.23,3240.31,3239.15,3239.47,198
2025-04-14 01:54:00,3239.48,3241.34,3239.28,3241.1,175
2025-04-14 01:55:00,3241.0,3243.54,3240.63,3242.82,251
2025-04-14 01:56:00,3242.83,3242.84,3240.37,3240.78,222
2025-04-14 01:57:00,3240.77,3242.0,3239.92,3240.81,188
2025-04-14 01:58:00,3240.66,3241.3,3240.14,3240.27,155
2025-04-14 01:59:00,3240.23,3240.23,3238.83,3239.71,198
2025-04-14 02:00:00,3239.68,3241.53,3239.13,3239.25,220
2025-04-14 02:01:00,3239.23,3241.34,3239.16,3240.52,210
2025-04-14 02:02:00,3240.53,3242.46,3240.53,3242.37,160
2025-04-14 02:03:00,3242.35,3244.29,3242.35,3243.15,191
2025-04-14 02:04:00,3243.14,3243.76,3242.6,3243.34,167
2025-04-14 02:05:00,3243.46,3244.57,3242.55,3242.93,229
2025-04-14 02:06:00,3242.91,3244.23,3242.52,3244.16,160
2025-04-14 02:07:00,3244.15,3244.57,3243.74,3244.08,180
2025-04-14 02:08:00,3244.05,3244.48,3243.58,3243.65,163
2025-04-14 02:09:00,3243.66,3244.58,3243.4,3244.37,175
2025-04-14 02:10:00,3244.49,3245.6,3244.29,3244.56,221
2025-04-14 02:11:00,3244.6,3244.78,3243.51,3243.7,139
2025-04-14 02:12:00,3243.84,3244.3,3242.67,3243.12,198
2025-04-14 02:13:00,3243.16,3244.03,3242.98,3244.03,159
2025-04-14 02:14:00,3244.05,3244.06,3243.31,3243.5,143
2025-04-14 02:15:00,3243.57,3243.69,3240.59,3240.83,195
2025-04-14 02:16:00,3240.81,3241.53,3240.16,3241.53,172
2025-04-14 02:17:00,3241.54,3241.57,3239.25,3239.52,169
2025-04-14 02:18:00,3239.5,3239.53,3237.14,3237.43,206
2025-04-14 02:19:00,3237.44,3238.7,3237.03,3237.23,188
2025-04-14 02:20:00,3237.2,3237.25,3235.78,3236.79,210
2025-04-14 02:21:00,3236.78,3236.87,3235.27,3235.29,188
2025-04-14 02:22:00,3235.3,3236.28,3234.71,3236.28,181
2025-04-14 02:23:00,3236.31,3236.85,3235.94,3236.43,160
2025-04-14 02:24:00,3236.5,3236.82,3235.3,3235.3,167
2025-04-14 02:25:00,3235.27,3235.33,3233.5,3234.79,195
2025-04-14 02:26:00,3234.8,3234.8,3233.16,3233.4,183
2025-04-14 02:27:00,3233.39,3234.66,3233.39,3234.23,144
2025-04-14 02:28:00,3234.27,3234.71,3233.13,3234.0,185
2025-04-14 02:29:00,3233.98,3235.13,3233.26,3234.49,190
2025-04-14 02:30:00,3234.5,3235.26,3233.55,3235.26,268
2025-04-14 02:31:00,3235.31,3236.69,3233.26,3233.3,244
2025-04-14 02:32:00,3233.39,3235.25,3233.39,3234.32,197
2025-04-14 02:33:00,3234.39,3234.44,3232.41,3232.94,183
2025-04-14 02:34:00,3232.99,3232.99,3231.29,3232.38,228
2025-04-14 02:35:00,3232.4,3232.4,3229.5,3230.9,262
2025-04-14 02:36:00,3230.92,3232.73,3230.78,3232.72,184
2025-04-14 02:37:00,3232.74,3233.3,3231.47,3231.89,212
2025-04-14 02:38:00,3231.92,3234.75,3231.64,3234.47,207
2025-04-14 02:39:00,3234.58,3235.9,3234.58,3235.54,194
2025-04-14 02:40:00,3235.48,3236.27,3235.26,3236.25,195
2025-04-14 02:41:00,3236.22,3237.21,3235.51,3236.01,181
2025-04-14 02:42:00,3236.03,3236.14,3233.98,3233.98,175
2025-04-14 02:43:00,3233.97,3235.08,3233.39,3235.01,204
2025-04-14 02:44:00,3235.02,3235.41,3234.13,3234.25,149
2025-04-14 02:45:00,3234.26,3234.69,3232.35,3233.08,189
2025-04-14 02:46:00,3233.06,3234.99,3232.47,3234.89,152
2025-04-14 02:47:00,3234.95,3235.32,3234.44,3235.07,161
2025-04-14 02:48:00,3235.06,3237.49,3235.05,3237.29,193
2025-04-14 02:49:00,3237.3,3237.33,3235.39,3236.0,156
2025-04-14 02:50:00,3236.02,3236.15,3235.19,3235.32,126
2025-04-14 02:51:00,3235.3,3235.34,3232.73,3233.75,179
2025-04-14 02:52:00,3233.73,3234.63,3233.73,3234.5,94
2025-04-14 02:53:00,3234.49,3234.76,3234.27,3234.63,116
2025-04-14 02:54:00,3234.66,3235.06,3233.51,3233.69,119
2025-04-14 02:55:00,3233.7,3233.82,3231.7,3231.72,186
2025-04-14 02:56:00,3231.69,3232.11,3231.09,3231.73,161
2025-04-14 02:57:00,3231.83,3231.89,3230.95,3231.02,119
2025-04-14 02:58:00,3230.87,3231.15,3230.26,3231.14,145
2025-04-14 02:59:00,3231.22,3232.16,3231.21,3231.87,164
2025-04-14 03:00:00,3231.84,3231.84,3230.22,3230.49,192
2025-04-14 03:01:00,3230.45,3231.16,3228.9,3228.9,146
2025-04-14 03:02:00,3228.91,3229.84,3228.87,3229.24,206
2025-04-14 03:03:00,3229.22,3229.22,3226.88,3227.77,266
2025-04-14 03:04:00,3227.74,3229.45,3227.03,3229.28,223
2025-04-14 03:05:00,3229.3,3230.78,3229.3,3230.78,218
2025-04-14 03:06:00,3230.83,3231.79,3230.11,3230.8,198
2025-04-14 03:07:00,3230.84,3232.45,3230.67,3230.67,181
2025-04-14 03:08:00,3230.68,3231.8,3230.45,3231.14,184
2025-04-14 03:09:00,3231.15,3232.53,3231.13,3232.35,194
2025-04-14 03:10:00,3232.34,3233.85,3231.81,3233.2,191
2025-04-14 03:11:00,3233.18,3233.36,3231.54,3231.75,172
2025-04-14 03:12:00,3231.71,3231.77,3230.76,3231.0,161
2025-04-14 03:13:00,3231.03,3231.24,3230.66,3230.82,127
2025-04-14 03:14:00,3230.91,3231.36,3230.7,3231.15,119
2025-04-14 03:15:00,3231.14,3231.42,3230.06,3230.07,152
2025-04-14 03:16:00,3230.03,3230.26,3228.96,3229.83,172
2025-04-14 03:17:00,3229.81,3232.54,3229.81,3231.47,189
2025-04-14 03:18:00,3231.56,3231.67,3230.44,3230.73,126
2025-04-14 03:19:00,3230.72,3231.63,3230.7,3231.33,119
2025-04-14 03:20:00,3231.27,3232.43,3231.27,3232.27,156
2025-04-14 03:21:00,3232.28,3232.79,3231.25,3231.46,152
2025-04-14 03:22:00,3231.45,3231.83,3231.34,3231.6,139
2025-04-14 03:23:00,3231.58,3231.91,3231.57,3231.7,126
2025-04-14 03:24:00,3231.74,3231.85,3231.36,3231.6,137
2025-04-14 03:25:00,3231.61,3233.12,3231.61,3232.7,141
2025-04-14 03:26:00,3232.71,3233.48,3232.38,3232.45,144
2025-04-14 03:27:00,3232.43,3232.64,3231.89,3232.59,133
2025-04-14 03:28:00,3232.66,3233.43,3232.35,3233.37,111
2025-04-14 03:29:00,3233.31,3233.66,3232.7,3232.78,160
2025-04-14 03:30:00,3232.86,3233.51,3232.76,3233.35,88
2025-04-14 03:31:00,3233.46,3234.01,3233.41,3233.96,123
2025-04-14 03:32:00,3233.95,3234.61,3233.57,3233.61,142
2025-04-14 03:33:00,3233.6,3234.3,3232.87,3232.9,121
2025-04-14 03:34:00,3232.91,3233.11,3231.79,3232.49,116
2025-04-14 03:35:00,3232.5,3232.5,3231.2,3231.66,145
2025-04-14 03:36:00,3231.68,3232.72,3231.63,3232.72,109
2025-04-14 03:37:00,3232.71,3232.94,3232.6,3232.94,80
2025-04-14 03:38:00,3232.93,3233.71,3232.87,3233.71,79
2025-04-14 03:39:00,3233.72,3234.29,3233.18,3233.29,83
2025-04-14 03:40:00,3233.28,3233.33,3232.54,3232.55,75
2025-04-14 03:41:00,3232.44,3232.47,3232.13,3232.14,61
2025-04-14 03:42:00,3232.13,3232.16,3231.59,3231.97,95
2025-04-14 03:43:00,3231.98,3232.22,3231.67,3231.82,80
2025-04-14 03:44:00,3231.81,3233.42,3231.06,3232.88,137
2025-04-14 03:45:00,3232.8,3233.03,3231.86,3232.68,149
2025-04-14 03:46:00,3232.67,3232.67,3232.03,3232.2,84
2025-04-14 03:47:00,3232.21,3232.21,3231.38,3231.8,77
2025-04-14 03:48:00,3231.81,3232.44,3231.66,3232.26,69
2025-04-14 03:49:00,3232.27,3232.32,3231.81,3232.07,80
2025-04-14 03:50:00,3232.1,3232.24,3231.59,3231.59,67
2025-04-14 03:51:00,3231.6,3232.18,3231.45,3231.84,74
2025-04-14 03:52:00,3231.85,3232.03,3231.56,3231.63,54
2025-04-14 03:53:00,3231.62,3232.38,3231.58,3232.28,63
2025-04-14 03:54:00,3232.3,3232.44,3231.84,3232.42,74
2025-04-14 03:55:00,3232.44,3232.74,3232.3,3232.74,95
2025-04-14 03:56:00,3232.72,3233.13,3232.51,3232.64,113
2025-04-14 03:57:00,3232.65,3232.65,3232.14,3232.16,54
2025-04-14 03:58:00,3232.23,3232.3,3231.85,3232.25,52
2025-04-14 03:59:00,3232.26,3232.38,3232.26,3232.33,33
2025-04-14 04:00:00,3232.35,3232.64,3232.35,3232.58,42
2025-04-14 04:01:00,3232.61,3233.77,3232.56,3233.73,95
2025-04-14 04:02:00,3233.72,3233.94,3233.46,3233.83,107
2025-04-14 04:03:00,3233.81,3233.81,3232.56,3233.09,101
2025-04-14 04:04:00,3233.1,3233.41,3232.88,3233.26,99
2025-04-14 04:05:00,3233.25,3233.33,3232.1,3232.63,115
2025-04-14 04:06:00,3232.62,3233.83,3232.61,3233.82,143
2025-04-14 04:07:00,3233.84,3233.97,3233.29,3233.29,94
2025-04-14 04:08:00,3233.25,3233.91,3233.12,3233.18,80
2025-04-14 04:09:00,3233.05,3233.05,3232.43,3232.43,59
2025-04-14 04:10:00,3232.42,3234.03,3232.33,3234.01,112
2025-04-14 04:11:00,3234.0,3234.88,3233.65,3234.84,119
2025-04-14 04:12:00,3234.83,3235.56,3234.04,3235.36,165
2025-04-14 04:13:00,3235.33,3235.64,3234.11,3234.14,156
2025-04-14 04:14:00,3234.13,3234.8,3233.9,3234.45,97
2025-04-14 04:15:00,3234.44,3235.09,3234.18,3234.73,99
2025-04-14 04:16:00,3234.75,3234.98,3233.4,3234.27,142
2025-04-14 04:17:00,3234.26,3234.57,3233.26,3233.41,108
2025-04-14 04:18:00,3233.42,3233.52,3232.57,3232.73,120
2025-04-14 04:19:00,3232.72,3233.42,3232.4,3232.77,125
2025-04-14 04:20:00,3232.73,3233.06,3232.54,3233.06,81
2025-04-14 04:21:00,3233.08,3233.08,3232.28,3232.53,91
2025-04-14 04:22:00,3232.54,3233.05,3232.39,3232.74,131
2025-04-14 04:23:00,3232.73,3232.92,3231.23,3231.52,114
2025-04-14 04:24:00,3231.51,3231.73,3231.21,3231.21,77
2025-04-14 04:25:00,3231.22,3231.3,3229.77,3230.01,114
2025-04-14 04:26:00,3230.07,3230.11,3229.05,3230.06,125
2025-04-14 04:27:00,3230.05,3230.74,3229.74,3230.62,73
2025-04-14 04:28:00,3230.63,3232.52,3230.63,3231.82,156
2025-04-14 04:29:00,3231.81,3232.42,3231.46,3232.42,114
2025-04-14 04:30:00,3232.45,3232.48,3231.51,3231.57,82
2025-04-14 04:31:00,3231.58,3231.63,3230.48,3230.59,95
2025-04-14 04:32:00,3230.61,3230.91,3230.05,3230.91,89
2025-04-14 04:33:00,3230.95,3231.31,3230.8,3231.3,78
2025-04-14 04:34:00,3231.31,3231.42,3230.68,3230.91,102
2025-04-14 04:35:00,3230.92,3231.27,3230.55,3231.1,89
2025-04-14 04:36:00,3231.11,3231.15,3230.32,3230.4,63
2025-04-14 04:37:00,3230.41,3230.79,3229.99,3230.79,92
2025-04-14 04:38:00,3230.81,3231.09,3230.55,3230.58,60
